Gene,XY_Blood_007.886,XY_Blood_1.888,XY_Blood_3.885,XY_Blood_5.609,XY_Blood_7.604,XY_Blood_881,XY_Blood_999
FAM162A,15.96787683,19.34743213,33.67776205,23.95458566,27.49392564,29.18967569,26.95285906
WDR5B,3.616318245,6.620093496,2.356130341,2.620601468,3.321320145,1.652679906,6.727008686
KPNA1,219.6469368,96.52418679,66.2712317,101.7670573,69.54648489,66.81996537,72.29507749
LOC112448371,0,0,0,0,0,0,0
LOC112447308,2.105376595,2.724536578,1.802742048,0.903364562,1.369190488,0.721627638,1.49584066
PARP9,134.7205941,140.4873825,62.80892197,76.03357344,64.77723632,64.30479621,112.0597527
DTX3L,380.0472967,148.4554862,85.69759108,154.3401623,72.81494782,106.0752814,115.8300646
PARP14,297.0968777,106.6749211,59.41921146,105.7782375,38.28195392,82.53368982,103.170221
HSPBAP1,5.914335679,6.631337927,4.895094551,5.433151015,5.438546638,6.2863947,8.482149754
DIRC2,33.96302777,26.98091239,6.864315305,13.50177566,11.13775517,14.2130626,15.18728597
SEMA5B,0.022036506,0.67427134,0.013903398,0.05883307,0.200634148,0.112793185,0.039853239
PDIA5,19.33673646,27.45018554,33.49723171,26.40943576,26.93142728,20.38130909,28.5021143
SEC22A,4.636544424,2.592284037,2.351914492,2.786223852,2.223898628,1.645866254,3.551885882
ADCY5,0,0,0,0,0,0,0
LOC112447309,0.048661087,0,0,0,0,0,0
HACD2,98.45672181,41.41644898,28.50084088,38.71631347,38.99183681,33.10605565,47.53216754
MYLK,2.141306349,1.257426274,3.022967552,4.027070115,1.900339807,2.089101072,1.198144356
CCDC14,4.176189115,1.82001973,0.950724531,0.977026009,1.077961463,1.666533075,3.640079993
ROPN1,0,0.638090251,0,0.132230772,0,0,0
KALRN,0.456986316,0.245312855,0.37909322,0.454699107,0.264170766,0.113704819,0.191311175
LOC112447313,0,0,0,0,0,0.039729647,0
LOC101905265,1.666267543,1.509404453,3.153873151,2.224300788,1.896342883,2.132184934,0.753365335
UMPS,14.89397154,12.26024936,9.466855824,12.63872112,10.65820412,8.076872488,14.41921512
ITGB5,27.43278663,43.51615634,41.140026,31.89701148,44.99793345,46.97998593,29.87562672
MUC13,0.608924707,0.438699648,0.141542306,0.320863295,0.166737799,0.123030102,0.463682677
HEG1,98.58684171,55.02205608,33.02027024,28.15724947,30.53048771,24.71756344,77.83713094
SLC12A8,1.203862761,0.941664554,0.868054835,0.734645292,0.715802148,0.374117478,1.524038402
ZNF148,92.32212519,39.03469903,19.95971609,35.48082654,23.89666566,20.85039511,32.67792913
SNX4,41.89494728,39.2768938,24.16124326,28.12121502,28.04311602,19.43914003,43.50009014
OSBPL11,28.24821729,19.97539536,9.215922007,15.83275633,13.97427459,11.10281699,17.73860435
LMLN,6.839217485,3.967256775,1.489068606,2.483638847,2.005409285,1.675365761,5.187415496
IQCG,0.190486454,0.536834615,0.841279622,1.112476729,0.619395697,0,0.344496637
LOC112448302,0,0,0,0,0,0,0
RPL35A,1178.160824,1205.858815,2396.691045,1633.439315,1816.584803,2521.943348,1391.526332
LRCH3,41.34961276,23.89270248,13.83694823,17.25233427,14.4067039,12.11672831,33.59806988
LOC112448322,5.635224258,0,0,0,0,0,0
LOC112448324,0,0,0,0,0,0,0
FYTTD1,106.3778805,58.27104513,37.26904075,48.13111204,40.63261797,32.0674343,70.83422601
LOC112447330,0.160243344,0.043009769,0,0,0,0.034175028,0.43470251
RUBCN,29.07600982,22.4273609,14.71773514,16.40946295,13.52267246,11.42569221,35.04563396
LOC112447332,1.077448037,0.123938622,0,0,0,0,0
MUC20,0,0,0,0.037471789,0.009127666,0,0
MUC4,0,0,0.022754611,0,0.02345445,0,0.016306174
LOC112447334,0,0,0.0259256,0,0,0,0
TNK2,103.3507963,80.25634178,56.71354435,85.08355129,79.89235845,94.486063,99.77083526
LOC101906292,0.212205098,0.683477423,0.334714135,1.41636308,0.552013738,0.339426668,0.959437548
TFRC,25.38752822,14.24682264,7.794346952,8.511191331,6.793911115,5.707916931,18.78828733
ZDHHC19,2.381080673,2.300719777,1.352056536,1.059501647,1.393640318,0.710936858,4.521518358
SLC51A,0.407638459,0.054705661,0.042864931,0,0,0,0
PCYT1A,29.70864426,20.6626458,13.25995637,19.90653722,14.20715456,13.26622628,21.35935484
TCTEX1D2,13.55368593,26.87313423,19.95319449,15.46644063,18.76608773,12.12182365,12.38777238
TM4SF19,2.960548672,5.221786512,2.757355974,2.869931528,4.217400305,1.758885878,6.501506194
UBXN7,86.94944042,36.00061478,16.69266223,24.44877665,20.08508138,13.57294822,43.32484181
LOC104970883,0,0.467608123,0,0,0,0,0
RNF168,49.38488976,20.7893363,12.97969393,19.40501796,13.50393316,13.97081269,22.62630683
SMCO1,0,0,0.068703535,0.145361579,0,0.069670831,0
TRNAE-CUC,0,0,0,0,0,0,0
WDR53,7.979900072,5.891959735,4.743909811,3.441830669,3.840657925,2.801634081,7.007463717
FBXO45,19.24369135,10.28185141,3.801260603,8.822887251,6.783700745,4.717789958,17.97040136
LOC104970884,0,0,0,0,0,0,0
NRROS,136.3356256,129.8141224,124.4421798,106.0851322,136.3738675,97.63894889,170.8279728
LOC112447342,0,0,0,0,0,0,0
CEP19,16.43344728,12.19533383,7.865595192,15.57596563,9.380588971,7.6137763,16.16435432
PIGX,36.56247212,25.35331417,23.27649486,26.66219946,23.9118742,18.1652094,30.48700632
PAK2,157.9167136,88.81923514,52.75651489,82.62381009,63.14163126,57.51389522,75.05741643
SENP5,54.28121677,23.54006888,10.14997505,14.68083377,10.76879631,6.512908141,30.49883268
NCBP2,45.97921857,38.40349579,41.79185902,37.88670431,37.47247531,43.21747032,48.14601017
NCBP2-AS2,6.301205307,15.71635623,18.52044311,12.10432472,13.0931804,11.40638175,22.93055739
PIGZ,1.237863069,2.064671383,0.847942476,1.534393337,1.863046367,0.59965378,1.902884469
MELTF,0.086253433,0.069452,0,0.20149451,0,0.055185696,0.467970559
DLG1,21.20350757,14.43704936,6.524885709,10.82308994,8.053143655,6.900150409,17.11846433
LOC112448333,0,0,0,0,0,0,0
LOC112448377,0,0,0,0,0,0,0
LOC101904360,0,0,0,0,0,0,0
BDH1,1.57873987,4.767055568,5.042592177,4.379565489,4.10681038,5.618633974,2.810554699
LOC112447363,0,0,0,0,0,0,0.055022333
LOC101904607,0,0.01943268,0,0,0,0,0
APOD,0,0,0,0,0.133466144,0,0
LOC112447371,0,0,0,0,0,0,0
PPP1R2,193.9795237,147.1843969,69.14352077,112.2320264,88.88360179,67.44078966,151.4835172
ACAP2,134.7359834,62.39745566,20.48879145,37.69730803,28.28282065,16.58106731,57.92376831
XXYLT1,10.2207031,16.04464698,7.1800575,11.5225514,12.90267844,11.07283942,20.77535682
LOC104970891,1.024586229,11.13757528,0.861917073,1.139766923,8.10688863,6.664648342,0.463243584
FAM43A,42.40090717,34.47832534,16.72496365,35.88020976,22.74172298,27.97237456,110.1364926
LSG1,18.67940684,16.81869226,12.56543385,15.06129792,15.36422217,11.95124697,18.80764916
LOC112447381,0.555451759,0.825700611,0.161745601,0.256663604,0.194506947,0,0.502270002
TMEM44,0.13601614,0.136901696,0.117997112,0.079435985,0.077398507,0.043512155,0.046122475
MIR2287,0,0,0,0,0,0,0
LOC104970893,0,0,0,0,0.103232616,0,0
LOC104970894,0,0.022637348,0,0,0,0,0
ATP13A3,70.52639047,74.72874624,25.93891746,41.19339778,27.92599972,24.27660253,67.92696355
LOC112447393,0.173688419,0.069927699,0.273961227,0.57964174,0.790684062,0.055563681,0.314117224
GP5,11.37371179,1.318497132,2.931815438,3.367384684,1.280746534,1.529019399,1.400644867
LRRC15,0.952266686,0.198793068,0.200269848,0.564969306,0.126151262,0.101544751,0.127569165
CPN2,0,0,0.062865759,0.565293045,0,0,0
LOC101905099,3.351733385,0.198862214,0.934917702,1.43646312,0.183556568,0.948080666,1.97800982
LOC112447405,0,0.154688546,0.363621265,0,0.749609565,0,0
LOC112447401,0,0,0,0,0,0,0
HES1,18.42330102,23.87176887,13.67236201,25.81821925,20.61139397,16.39395376,32.2974587
LOC104970902,0,0,0,0,0,0,0
OPA1,30.12225187,17.34507692,11.80975631,14.68807036,11.82875359,10.91901885,18.98551526
LOC112447410,0,0,0,0,0,0,0
LOC104970904,0,0,0,0,0,0,0
ATP13A4,0,0,0,0,0,0,0
ATP13A5,0.046085432,0,0,0,0,0,0
HRASLS,0,0.036300245,0,0,0,0,0
LOC104970906,0.202059834,0,0,0,0,0,0
MB21D2,66.66057964,23.46235371,14.04819718,32.8419669,24.53600089,18.4670184,23.30341198
FGF12,0.024139466,0.145779781,0.01523021,0.032223777,0.007849315,0.084945522,0.021828232
LOC112448255,0,0,0,0,0,0,0
CCDC50,30.38859954,13.44177763,8.23131845,12.35106886,9.598764952,10.60236548,25.83007767
UTS2B,0,0,0,0,0,0,0
OSTN,0.493082123,0.226876534,1.422163171,1.786584652,1.694950517,0.721093099,0.509567942
LOC101905532,0,0,0,0,0,0,0
LOC614619,0.458977541,0,0,0.153172297,0.4477306,0,0
GMNC,0,0,0,0,0,0,0
LOC112447419,0,0,0,0,0,0,0
LOC782776,1829.326275,790.3188003,1149.77168,1184.422486,1027.842841,1261.888355,971.547273
LOC107132190,0,0,0,0,0,0,0
LOC104970908,153.7261177,140.0152321,237.8369154,166.6622413,184.5125921,283.2417863,154.1996902
IL1RAP,28.73001682,66.69125297,14.97338174,33.85107761,30.65548639,16.83919315,18.37169688
LOC112447424,0.368516028,1.112745941,0,0.184474537,0,0.11788988,0
TMEM207,0.601982413,0,0,0,0,0,0
CLDN16,0,0,0,0,0,0,0
LOC104970909,0,0,0,0,0,0,0
CLDN1,4.047449345,0.399066215,0.2084604,0.606452531,1.074358986,0.634186113,0.597538955
P3H2,0,0,0,0,0,0,0
TRNAC-GCA_5,0,0,0,0,0,0,0
LOC112447425,0,0,0,0,0,0,0
TP63,0.408398298,0.292307374,0.152692735,0.100957583,0.285267463,0.445172298,0.177809273
TPRG1,0,0,0,0.133534823,0,0.128004692,0
LPP,16.52209277,4.764690564,2.211398603,3.19203542,2.032247081,1.337414554,5.565576585
MIR28,0,0,0,0,0,0,0
LOC112448271,0,0,0,0,0,0,0
LOC100847122,0,9.075061341,5.421997089,4.8896001,8.42894311,4.777241783,5.860031332
LOC100847148,0,0.11439153,0,0,0,0,0
LOC101906167,0,0,0,0.481009984,0.234336205,0,0
LOC101906248,0,0.113833522,0.044597451,0.094358405,0.045969088,0,0
BCL6,78.64540465,202.4079955,42.28073029,84.66952976,72.45855226,29.48155526,56.74341319
LOC100847171,2.116181262,9.8983264,2.925335637,4.554739463,3.541052967,0.806285533,1.569555264
RTP2,0,0,0,0,0,0,0
SST,0,0,0,0,0,0,0
RTP4,3.37919249,1.032086241,1.543876159,1.516590496,0.833569281,0.969188887,2.318080471
LOC101906451,0.031653624,0,0,0,0,0,0
MASP1,0.278077283,0,0.053983419,0.071385655,0.027821865,0.109486932,0
RTP1,1.921099179,0,0,0.085482519,0.083289952,0,0.463243584
LOC100847189,0,0.123283852,0,0,0,0,0
ST6GAL1,50.63337289,38.49542238,28.23998556,34.72573438,27.02935219,20.83598312,50.121988
MIR2285K-3,0,0,0,0,0,0,0
ADIPOQ,0,0.053857931,0,0,0,0,0
RFC4,15.00378459,14.74697468,15.82156528,12.69415411,13.97188939,16.49500465,24.07708526
EIF4A2,392.4867328,419.326132,265.6369359,293.1633797,284.7116648,320.6285651,502.0957336
LOC112448315,1.438780662,1.158518469,0,1.440471388,0.935682861,0,5.20409813
LOC112448304,11.52659507,8.662558553,0.484828354,2.051580461,1.99895884,0,6.253788378
MIR1248-1,12.55849978,4.667174404,1.218997004,1.934347292,3.769465242,4.326558596,22.71217113
LOC112448336,33.81134555,16.57185115,3.709990881,17.6614318,1.912047586,0.940556217,21.26892279
KNG1,0.293501263,0.070898917,0,0.764000016,0.209960087,0.093892331,0.079619991
HRG,0,0.098582441,0.270356909,2.124630098,0,0,0.332126359
FETUB,0,0,0,0.094358405,0,0,0
AHSG,0,0.224075589,0.395045325,1.903832897,0.090487849,0,0.188728867
LOC101906884,0,0,0,0,0,0,0
DNAJB11,32.07218406,38.34590972,52.31451967,38.51136213,43.07892387,46.01468522,35.0607413
TBCCD1,9.341757996,7.261784266,3.630187062,4.444437214,4.015117135,3.412438663,7.687363407
CRYGS,0.2372726,2.006066191,6.362308923,2.533881833,1.774514339,1.214472588,1.180052076
DGKG,9.529293631,13.94268698,7.471666635,11.77476058,10.41339743,7.628972761,4.757713207
ETV5,8.119719683,14.92691124,6.037187747,3.535186431,7.636416653,3.085070723,4.224644563
TRA2B,148.334876,157.1747362,97.97034892,107.5644099,103.1923018,96.05350743,196.6955261
TRNAE-UUC_1,0,0,0,0,0,0,0
IGF2BP2,0.540719362,0.593716153,0.232604832,0.147642209,0.111887447,0.094351896,0.311148828
SENP2,67.99424435,77.08815843,31.70564322,50.42529266,44.31940703,35.57920897,66.32782716
LIPH,0,0,0,0,0,0,0
TMEM41A,14.0109395,11.48968619,5.21429654,6.378051543,5.164719244,6.527017105,10.45084601
MAP3K13,1.561038269,1.364700881,0.548729552,0.878185591,0.638119872,0.784744606,1.109095883
LOC112447465,0.347376838,0,0,0,0,0,0
EHHADH,6.810058998,5.82984506,3.648376191,4.657015154,4.164615308,2.186211587,2.614461667
C1H3orf70,4.721972829,2.104411162,1.242666848,1.702244879,1.510788907,1.179383038,1.906598498
VPS8,43.88367432,20.48838173,13.88851241,17.87770626,13.27236635,15.44828279,26.05682557
LOC112447474,1.76618857,1.348590623,0.595592202,0.711370589,0.67332087,0.448112493,2.753594402
TRNAK-UUU_1,0,0,0,0,0,0,3.769406694
LOC112448358,0,0,0,0,0,0,0
LOC112447479,0,0,0,0,0,0,0
LOC104970926,0,0,0,0,0,0.221685325,0
MAGEF1,17.67941203,24.42585476,24.19460667,15.95988111,21.58875548,17.04853967,29.78815981
LOC101907683,2.584306666,0.585254752,0.050953298,0.215611959,0.131301038,0.413365471,0.182568132
MIR2284Y-3,0,0,0,0,0,0,0
EPHB3,0.620639224,2.064160002,0.374552152,0.378224331,0.561559068,1.001358334,1.415240573
LOC524771,0,0,0.069675931,0,0,0.035328459,0
LINC02054,0,0,0,0,0,0,0
CHRD,0,0,0,0,0,0,0
THPO,0,0,0,0,0,0,0
POLR2H,16.49508093,32.73059347,29.26172058,22.84143463,26.67881814,29.77650016,35.3038571
CLCN2,5.93677472,2.572279093,0.69562329,1.566131239,0.772173064,0.325577152,2.888687831
FAM131A,10.05109767,10.29546898,6.298356612,7.735433307,8.604214139,6.343286111,15.33340946
EIF4G1,147.4942033,118.7928291,109.2891796,128.4002214,114.6222391,91.48731565,148.8865043
LOC112448329,0,1.074678317,0,0.890817832,0,0,1.206871441
PSMD2,125.211419,97.34278744,109.8094098,112.5908755,108.8938788,102.2895744,129.69242
ECE2,0.544280197,0.87651812,0.733628075,0.957737806,0.611388875,0.664812662,1.521246734
CAMK2N2,0,0.194620061,0.406655077,0.537745474,0.628743209,0.206190243,1.311358325
ALG3,7.771156034,15.75328188,17.59066745,10.51021361,15.51611197,12.25567506,17.13627676
VWA5B2,0.187032643,0.736268038,0.131115228,0.194187702,0.162177361,0.279218594,0.864417652
MIR1224,0,0,0,0,0,0,0
ABCF3,56.39245502,39.31447268,43.46754317,49.60725549,43.82018627,41.40613408,63.75632109
LOC101907353,2.165258582,2.056417841,1.401145981,2.186331231,1.98582939,2.060265998,2.108557001
AP2M1,168.7055713,219.134456,229.7827438,218.9772973,241.645652,210.6148183,216.8309877
DVL3,33.70221069,39.31367102,21.21194958,27.22017256,28.58466783,20.29301742,42.04012619
EIF2B5,65.63842636,68.05766951,61.90803963,65.17615177,67.06806015,63.10755698,93.11250042
LOC112447506,0,0,0,0,0,0,0
LOC616094,0,0,0,0,0,0,0
HTR3C,0,0,0,0,0,0,0
LOC532114,0,0,0,0,0,0,0
ABCC5,1.216586426,0.581871099,0.294333527,0.555586268,0.565130847,0.181427518,1.05047553
LOC782787,0,0,0,0,0,0,0
LOC504858,323.0168769,446.80445,667.9575048,456.427445,542.5734886,654.2522925,443.0420608
PARL,12.99035538,11.36419261,11.73859099,8.670413656,10.02709336,9.379388698,15.50660075
LOC112447510,1.576899132,0.539636372,1.193887466,0.26312536,0.384564565,1.008913781,0.178239855
MAP6D1,1.126386146,0.692165696,0.355332996,0.276981348,0.395176989,0.094825218,1.581417751
YEATS2,18.16638695,9.228820882,4.253253774,7.763008134,5.63553269,3.894986828,11.39277425
KLHL24,131.1793415,53.99838745,25.61500784,39.11197333,29.55017796,23.5220408,60.99886555
LOC104970931,0,0,0,0,0,0,0
KLHL6,30.51810877,13.15018854,9.239131103,10.54839472,10.76943406,9.301726063,15.92819307
LOC100848684,3.825210745,1.911781453,1.331544191,0.484215675,1.458278166,1.772257422,2.146944255
LOC112448305,1.536879343,0,1.939313415,1.025790231,1.49921913,0,1.389730751
LOC112448334,0,0.46671744,0,0,0,0,0
LOC112448306,2.32291687,0.623477497,0.977058667,2.067241381,2.517772585,3.963259783,1.400339382
MCF2L2,0.645880767,0.272416941,0.261966078,0.472149657,0.400034213,0.354205828,0.556229409
B3GNT5,56.18851375,52.40150924,19.17329295,32.63376094,21.34968019,19.05684716,46.00309965
LOC112447525,0.117332605,0.992010754,0.222084474,0.156627311,0.228914893,0,0.848788706
LAMP3,231.8625025,83.19083373,72.57234166,81.25499162,74.04892582,81.78444364,110.2095319
MCCC1,15.37728783,10.3505141,6.54374724,5.639618931,8.69819358,5.508547758,18.61240663
DCUN1D1,46.06539685,20.44363819,13.14854495,16.42632089,14.19260777,15.99515602,27.146074
ATP11B,83.30331513,37.57500315,20.46440483,29.52377524,24.21314107,18.14188241,41.30227114
TRNAS-GGA_2,0,0,0,0,0,0,0
LOC112446998,0,0,0,0,0,0,0
LOC784318,0,0,0,0,0,0,0
TRNAR-UCU,0,0,0,0,0,0,0
LOC104970937,0,0,0,0,0,0,0
LOC100849009,0,0,0,0,0,0,0
SOX2,0.137165702,0,0,0,0,0.043879905,0
LOC104970940,0,0,0,0,0,0,0
TRNAG-GCC,0,0,0,0,0,0,0
DNAJC19,15.30010609,22.05392002,17.63800134,20.67626342,23.33979875,19.45742832,31.08649121
FXR1,44.42409862,22.80917066,19.83311404,21.98677173,19.12394174,22.97361631,27.38473302
TRNAC-ACA_1,0,0,0,0,0,0,0
CCDC39,0.028286123,0.136657365,0.017846442,0,0,0,0.204622933
TTC14,45.12435618,29.75441185,12.42244492,10.82348151,14.99672067,7.908060274,51.33396684
LOC112447547,0.319981188,0,0,0,0,0,0
PEX5L,0.063515364,0,0,0,0.020652987,0,0
LOC112447548,0,0,0,0,0,0,0
TRNAC-ACA_2,0,0,0,0,0,0,0
USP13,5.414489668,2.812432605,1.138713599,1.455960328,1.31728624,1.279358725,2.853110827
NDUFB5,88.3253599,85.82484482,103.5251132,93.5882734,90.77624851,123.7233802,105.2107927
MRPL47,15.63865233,9.444282252,6.605293186,8.35041572,7.048577136,8.977377472,12.11833311
ACTL6A,22.82265825,20.33380932,17.0326261,16.57292342,19.10255042,17.06962571,31.09956845
GNB4,19.32781615,17.13589785,6.255940999,11.97184303,12.12674476,5.567587805,11.93700449
MFN1,49.20495815,28.51034799,14.34971473,19.0070647,16.32752064,17.03078578,42.41440987
ZNF639,24.17054297,10.63253809,4.468282936,7.04468372,4.791423301,4.13654082,14.15083947
KCNMB3,1.2598495,1.092475537,0.61143958,0.668397074,0.168065329,0.206682735,1.781864969
PIK3CA,93.95784015,45.0089053,17.79017275,31.71375762,21.9639917,18.37514449,50.85261313
LOC112448316,9.363141845,8.795828685,1.476861754,1.041571619,0,0,3.527778059
ZMAT3,24.0130462,8.148791542,3.787612121,6.576907761,4.51750265,4.139126455,20.32920217
TRNAG-UCC_1,0,0,0,0,0,0,0
LOC112447549,0,0,0,0,0,0,0
KCNMB2,0,0,0,0,0.024586523,0,0
LOC112447626,0,0.17212972,0.06743661,0,0,0,0
PLCXD1,0.33148378,4.697678812,5.437682713,4.159478818,6.208530986,2.290531021,1.67857675
GTPBP6,5.695404458,5.27838259,3.663835539,3.279637598,3.48601872,2.686534238,5.362160507
PPP2R3B,4.236802514,7.801319624,11.57691488,8.338011132,7.698692831,5.002915576,7.634129056
LOC112446999,0,0,0,0,0,0,0
LOC112448298,0,0,0,0,0,0,0
LOC104970947,0,0,0,0,0,0,0
LOC104970949,0,0,0,0,0,0,0
TRNAY-GUA,0,0,0,0,0,0,0
LOC112447662,0,0,0,0,0,0,0.466384218
TBL1XR1,172.2464773,71.19175479,42.07029432,63.97640769,47.66385348,44.34165971,81.15503157
LOC112448382,0,0,0,0,0,0,0
NAALADL2,0,0,0,0.004324635,0,0,0
LOC112448332,0,0,0,0,0,0,0
LOC616200,69.51063425,149.5312138,159.7226404,193.5983796,181.2659935,165.1559423,112.8292062
LOC112448319,0,0,0,0,0,0,0
NLGN1,0,0,0,0,0,0,0
SPATA16,0,0.074555502,0,0,0,0,0
LOC781410,0,0,0,0,0,0,0
LOC112447725,0,0.43260356,0,0,0,0,0
ECT2,5.563065069,6.373810901,5.257090243,5.512352334,5.163775772,3.684735214,6.027650746
NCEH1,30.60256058,9.646718749,9.667232247,11.30707358,8.515664069,7.328971513,13.30409463
LOC112447726,0,0,0,0,0,0,0
TNFSF10,32.38870829,8.782317427,4.547730757,12.62887328,4.980575568,4.141481405,15.0297529
GHSR,0.111496605,0.538668109,0.052759557,0.065116115,0.145019273,0.142672996,0.478901446
LOC101905019,0,0,0,0,0,0,0
FNDC3B,21.57987229,19.71101999,7.885817802,11.19173202,7.919728547,5.597001663,5.411176418
LOC112447727,0.991592078,1.103723677,1.177639429,0.545043228,0.75866178,0.074638734,0.026372119
LOC101904810,0.250042818,3.087161377,2.156032088,1.613280609,2.276546387,2.879632262,2.261024557
LOC112447728,27.43184639,39.93883128,22.5399446,29.59308043,21.15879074,12.95926749,7.066649761
TMEM212,0,0,0,0,0,0,0
PLD1,17.70687759,10.38690723,4.335579894,6.759151436,6.438779768,2.988931432,3.570230893
LOC101905533,4.470921726,2.884110404,2.388080156,2.305908618,2.3211051,0.893917065,0.918830248
TNIK,110.7233561,29.63040093,26.5679861,26.5525485,25.09134841,25.53819764,40.03402276
LOC101906565,645.3862108,945.0096225,1728.74611,1105.405317,1491.287159,1301.803425,1114.879304
SLC2A2,2.04897903,0.539672328,0.302045227,0.485686596,0.423415484,0.72286282,0.675319417
EIF5A2,55.19629915,24.66555134,8.75177336,19.86701421,10.80633732,9.707022491,40.8960938
RPL22L1,16.74577389,18.75096509,7.318698692,7.858805637,4.707780106,23.26966812,27.44568863
SLC7A14,0.060630028,0.024409908,0,0,0,0,0.054825003
LOC112447729,0,0,0,0,0,0,0
CLDN11,0,0,0,0,0,0,0
SKIL,40.89506055,19.44550657,8.675696105,14.29410347,10.33616569,9.184562025,23.47711455
LOC112448260,0,0.54450368,0.213324476,0,0.073295157,0,0.509567942
PRKCI,36.46201823,14.54698236,9.988024582,8.218180693,12.27323175,7.85439196,18.39083721
TRNAK-CUU,0,0,0,0,0,0,0
PHC3,87.42874957,35.16833827,12.9509479,20.13903291,15.88512893,9.52721712,36.96912425
LOC112447730,5.4829209,4.414894707,0.399151826,1.266776293,0.959998944,0,6.483484001
GPR160,6.81709442,4.600457808,1.979862319,2.932267444,2.111125722,2.589288855,4.911943592
LOC112448328,7.98693202,0,0,0,0,0,0
SEC62,233.1353069,109.4423235,87.38632308,100.5258729,93.20317653,130.3926114,114.3428355
SAMD7,0,0,0,0,0,0,0
LRRC31,0.515201262,0.04880523,0.038241615,0,0,0.038780029,0.356256045
LRRIQ4,0,0,0,0,0,0,0
TRNAY-GUA_1,0,0,0,0,0,0,0
LRRC34,4.641064589,2.587171029,0.112621809,0.714848977,0.348256798,0.199863024,2.300117503
MYNN,47.73584951,27.90818168,11.51975606,18.19937079,13.54101527,12.66831568,27.62920117
ACTRT3,4.077332072,3.55111096,2.047494967,2.082716014,1.866952124,1.464073356,5.568043467
TRNAV-AAC,0,0,0,0,0,0,0
TERC,0,0.369572634,0,0.612689188,1.193948267,0.293657823,1.245098139
LOC112448275,0,0,0,0,0,0,0
LOC107132196,0,0,0,0,0,0,0
LOC112447731,0,0,0,0,0,0,0
MECOM,0.274935556,0,0,0.045876439,0,0.02198827,0
LOC104970974,0,0,0,0,0,0,0
LOC112447000,0,0,0,0,0,0,0
LOC107131228,0,0,0,0,0,0,0
MIR551B,0,0,0,0,0,0,0
LOC100139843,0,0,0,0,0,0,0
GOLIM4,25.88098923,22.11149349,12.8791969,20.63180198,18.86990326,10.85267573,19.75521906
LOC104970976,0.073609606,0,0,0,0,0,0.06656185
LRRC77,0,0,0,0,0,0,0
